OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
136457,A09F0076,50.90138889,4.48444444,BELGIUM,2009-04-29,EMERGENCY/PRIORITY (xi),06:30:00,INCIDENT,,4/29/2009 6:30:00 AM,UNKNOWN,QUEBEC,A09F0076: L'Airbus 310 exploité par Air Transat sous l'indicatif TSC152 effectuait un vol selon les règles de vol aux instruments de Montréal/Pierre Elliott Trudeau International QC (CYUL) à destination de l'aéroport de Bruxelles (EBBR) Belgique avec 242 passagers et 9 membres d'équipage à son bord. Lorsque le train d'atterrissage a été sorti une indication que le train principal gauche n'était pas barré est apparue sur les deux systèmes d'indication du train. La procédure d'extension du train par gravité a été tentée sans succès et une urgence a été déclarée. Une inspection visuelle du train révéla que le train était en position verticale cependant la procédure d'atterrissage avec un train principal en position anormale a quand même été effectuée. L'appareil s'est posé sans encombre et a été immobilisé sur la piste. Les passagers sont débarqués en utilisant un escalier et il n'y a eu aucun blessé. Une inspection a révélé un bris mécanique du verrouillage du train gauche.,No,Unknown,C-GTSF,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1988,2,NONE,AIR TRANSPORT,CYUL
136267,A09A0031,47.0,-33.0,CANADA,2009-04-15,DEPRESSURIZATION (vii),22:19:00,INCIDENT,,4/15/2009 10:19:00 PM,UNKNOWN,ATLANTIC,A09A0031: The Airbus A340-300 aircraft Turkish registration TC-JDK was operating as Turkish Airlines flight THY2 from New York (KJFK) to Istanbul (LTBA) at FL330.   At position 47N 033W the crew advised Gander ACC the aircraft was in an emergency descent due to unspecified pressurization problems.  The aircraft leveled at FL100 and the crew requested a diversion Shannon (EINN). The aircraft was cleared as requested departing Gander Oceanic Airspace at 2259 NDT.,No,Unknown,TC-JDK,AEROPLANE,AIRBUS,TURKISH AIRLINES,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1993,4,UNKNOWN,AIR TRANSPORT,
136262,A09A0030,52.03333333,-33.0,CANADA,2009-04-15,UNABLE TO PERFORM (vi),12:51:00,INCIDENT,,4/15/2009 12:51:00 PM,UNKNOWN,ATLANTIC,A09A0030: The B767-300 aircraft Italian registration EI-DBP was operating as Alitalia flight AZA604 from Milan (LIMC) to New York (KJFK).  Shortly after entering Gander Oceanic Airspace (OCA) at position 52:02N 033:00W the crew requested a diversion to Shannon Ireland (EINN) due to a crew member medical emergency and the clearance was issued.  Upon exiting Gander OCA the crew declared a Mayday through Shanwick Radio becasue of pilot illness. The flight contined to Shannon.,No,Unknown,EI-DBP,AEROPLANE,BOEING,ALITALIA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,
136234,A09A0029,40.36666667,-56.61666667,CANADA,2009-04-11,SMOKE OR FIRE (iii),23:34:00,INCIDENT,,4/11/2009 11:34:00 PM,UNKNOWN,ATLANTIC,A09A0029: The Boeing 747-400 aircraft was operating as Virgin Atlantic Airways flight VIR6 from Miami Fla (KMIA) to London Heathrow (EGLL). At position 40:22N 56:37W approximately 425 nm southeast of Halifax NS the crew advised New York Oceanic Control of smoke in the cabin declared an emergency and requested a diversion to Halifax.  The flight was uneventful until the aircraft was 5 nm away from the Halifax airport when it was struck by lightning.  It landed safely and without further incident on runway 14 at 0031 ADT.  The crew did not declare an emergency with Halifax Tower and no assistance from ARFF was requested or required.  An AME inspected the aircraft no cause for the smoke was identified and the aircraft departed Halifax 12 April 2009.     ,No,Unknown,G-VFAB,AEROPLANE,BOEING,VIRGIN ATLANTIC,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1994,4,NONE,AIR TRANSPORT,
135858,A09A0013,55.0,-46.0,CANADA,2009-02-28,SMOKE OR FIRE (iii),06:51:00,INCIDENT,,2/28/2009 6:51:00 AM,UNKNOWN,ATLANTIC,A09A0013: DAL122 a Delta Airlines Boeing 757-200 was en route from New York to Shannon at FL390 when the flight crew declared an emergency due to smoke in the cockpit. They then carried out the North Atlantic Track contingency procedure and descended to 9500 feet. Gander ACC cleared the aircraft direct to Gander. The crew requested that the Gander ARFF be standing by on landing and a short time later reported that the situation had stabilized. The aircraft landed safely at Gander without further incident.The flight crew reported that they did not receive any other indications of the malfunction and that no circuit breakers had activated.The operator dispatched another aircraft to Gander with maintenance personnel on board. Upon inspection it was revealed that an electrical connection block for the right windscreen had malfunctioned. The right windscreen heat control and an associated wiring harness were replaced and checked serviceable. The aircraft was returned to service departed Gander for Cincinnati on the 2nd of March and exited Canadian airspace without further incident.,No,Unknown,N727TW,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1999,2,NONE,AIR TRANSPORT,
135757,A09F0028,21.8,-81.91666667,CUBA,2009-02-14,SMOKE OR FIRE (iii),02:00:00,INCIDENT,,2/14/2009 2:00:00 AM,UNKNOWN,QUEBEC,A09F0028: On arrival to Cayo Largo the crew of the Airbus A320 register C-FLSS reported an AFT Cargo smoke indication. It was believed that the smoke came from ground vehicle exhaust which was entering the aft cargo hold.  ,No,Unknown,C-FLSS,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1992,2,NONE,AIR TRANSPORT,CYUL
135442,A09F0010,33.35,7.58333333,MOROCCO,2009-01-15,,20:50:00,ACCIDENT,,1/15/2009 8:50:00 PM,UNKNOWN,QUEBEC,A09F0010: The Learjet 35 registration C-GRFO was on a medevac flight from Casablanca Morocco to London/Luton UK airport. The aircraft was mistakenly lined up with the right runway edge lights runway 35R Casablanca airport instead of lining up with runway center lights and struck 20 runway edge lights on take-off. The crew were unaware of taking off off runway centerline and the thumping heard on take-off was thought to be the runway center lighting. No other abnormal noises or abnormal steering occurred during the take-off. The aircraft took off normally. Upon retracting the gear after take-off the crew received an unsafe gear door indication. Maintenance was consulted and the flight continued to destination as planned. The flight was planned at low speed and low altitude due to the patient's condition. The crew continued the flight to London/Luton. The landing at Luton was uneventful and the aircraft taxied without incident to the FBO. Inspection of the aircraft revealed one flat tire and several cut tires. Five out of six wheel assemblies and one of the two landing gear doors will be replaced. Minor damage to the wings leading edges. Twenty turbine blades were damaged. The aircraft was repaired and returned to service. ,No,Unknown,C-GRFO,AEROPLANE,LEARJET,SKY SERVICE F.B.O.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1977,2,SUBSTANTIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,GMMN
135267,A08F0194,18.5675,-68.36333333,DOMINICAN REPUBLIC,2008-12-30,EMERGENCY/PRIORITY (xi),21:00:00,INCIDENT,,12/30/2008 9:00:00 PM,UNKNOWN,ONTARIO,"A08F0194: The Skyservice Airlines Inc. Boeing 757-200 aircraft (SSV828 C-GOOZ) was at FL360 when the crew received an R CENT DOOR EICAS message. This was accompanied by airframe vibrations and a 500ft/min cabin rate of climb. The crew suspected structural damage and declared a \Mayday\"" with San Juan ATC. An emergency descent was initiated and when the aircraft reached FL260 the indications returned to normal. The flight crew contacted the in-charge flight attendant who advised that a passenger had attempted to open the right center door in the cabin. The passenger was being restrained by other passengers but the flight crew decided to divert to Punta Cana Dominican Republic where an uneventful overweight landing was performed. The passenger was taken into custody by local authorities.   """,No,Unknown,C-GOOZ,AEROPLANE,BOEING,SKYSERVICE AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1992,2,NONE,AIR TRANSPORT,
135208,A08F0190,19.43333333,-99.06666667,MEXICO,2008-12-28,SMOKE OR FIRE (iii),19:30:00,INCIDENT,,12/28/2008 7:30:00 PM,UNKNOWN,QUEBEC,A08F0190: L'Airbus 319 immatriculé C-GBHZ exploité par Air Canada sous l'indicatif ACA994 venait de décoller de Mexico en route vers Montréal lorsque l'équipage a été avisé de la présence de fumée dans la cabine. La vanne de régulation d'air de prélèvement du groupe auxiliaire de bord ( APU Bleed valve )a été fermée et la fumée s'est dissipée.,No,Unknown,C-GBHZ,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1998,2,NONE,AIR TRANSPORT,
135053,A08A0158,45.66666667,-44.0,CANADA,2008-12-11,EMERGENCY/PRIORITY (xi),21:33:00,INCIDENT,,12/11/2008 9:33:00 PM,UNKNOWN,ATLANTIC,A08A0158: The Johnson & Johnson Gulfstream G450 aircraft registration N500J was in cruise at FL430 from Shannon Ireland to West Trenton NJ when at 2128 AST the crew requested a descent to FL380 and the aircraft was cleared for the descent.  At 2133 the crew declared an emergency due to low fuel temperature and possible ice in the fuel and requested further descent to FL350.  The aircraft was cleared to descend to FL 360 due to traffic at FL350.  No further assistance was required.,No,Unknown,N500J,AEROPLANE,GULFSTREAM AEROSPACE,JOHNSON & JOHNSON,CORPORATE,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2006,2,NONE,BUSINESS,
134363,A08F0151,51.46666667,-0.45,UNITED KINGDOM,2008-09-19,DIFFICULT TO CONTROL (iv),06:25:00,INCIDENT,,9/19/2008 6:25:00 AM,UNKNOWN,ONTARIO,A08F0151: The Air Canada Boeing 767-300 (registration C-FTCA flight number 888) was on the approach for runway 09L at London Heathrow. The aircraft was at an altitude of 3000 feet when wake turbulence was encountered. The aircraft rolled to the right to a bank angle of approximately 30 degrees. The flight crew disconnected the autopilot and manually recovered without further incident. The flight crew adjusted the track and profile of the aircraft to avoid any further wake turbulence. ,No,Unknown,C-FTCA,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1989,2,NONE,AIR TRANSPORT,CYOW
134031,A08A0108,55.0,-40.0,CANADA,2008-08-24,ENGINE (i),21:21:00,INCIDENT,,8/24/2008 9:21:00 PM,UNKNOWN,ATLANTIC,A08A0108: The Air Canada B767-300 C-FCAE was operating as ACA888 from Ottawa to Heathrow. About 700 miles NE of St. John's the crew declared Pan Pan Pan and advised Gander Center that they had a loss of engine oil pressure. The crew shut down the right hand engine (GE-CF6-80C2B6F serial #690353) and diverted to St. John's. The aircraft landed without incident at 01:35 NDT.Maintenance determined that the starter shaft had sheared which caused a crack in the starter case. The starter was changed the chip detectors were examined and the aircraft was returned to service after a systems check was performed.The starter had been installed on 22 August 2008 while the aircraft was in Vancouver undergoing scheduled maintenance. During the starter installation the starter shaft o-ring was damaged. The damaged o-ring prevented the starter from being properly lubricated. Subsequently the starter's rear bearing failed the starter case fractured and the starter shaft moved inside the starter. Engine oil then leaked from the failed starter into the engine cowling. ,No,Unknown,C-FCAE,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1988,2,NONE,AIR TRANSPORT,
133467,A08P0212,51.0,-132.6833333,CANADA,2008-07-03,ENGINE (i),14:15:00,INCIDENT,,7/3/2008 2:15:00 PM,UNKNOWN,PACIFIC,A08P0212:  The Northwest Airlines Boeing 747-251B aircraft N623US operating as NWA9999 was at PETPA abeam Port Hardy en route from Fairbanks Alaska to Victorville California when the crew observed an off scale high oil temperature on the no. 3 engine (P&W JT9D-7Q).  They completed the relevant QRH check list shut down the engine and advised ATC of their intention to divert to Seattle.  The aircraft exited Canadian airspace shortly thereafter.  Subsequent consultation with company maintenance control determined that the problem was caused by a faulty sensor which caused the oil temperature gauge to flicker from a normal reading to off scale high continuously.  The no. 3 engine was restarted and the aircraft continued to its original destination.,No,Unknown,N623US,AEROPLANE,BOEING,NORTHWEST AIRLINES,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,,1979,4,NONE,AIR TRANSPORT,
133454,A08F0107,22.30888889,113.9147222,CHINA,2008-07-07,SMOKE OR FIRE (iii),10:26:00,INCIDENT,,7/7/2008 10:26:00 AM,UNKNOWN,PACIFIC,A08F0107:  The Air Canada Airbus A340-300 aircraft C-GDVZ operating as ACA7 flew from Vancouver to Hong Kong.  Upon arrival at the gate at Hong Kong after the engines were shut down a small fire was observed in the number 4 brake.  All indications were normal.  The fire was extinguished.  Maintenance replaced the no. 4 main wheel IAW AMM 32-41-11 and the no. 4 brake IAW AMM 32-41-27 and returned the aircraft to service.,No,Unknown,C-GDVZ,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,4,NONE,AIR TRANSPORT,CAM9
133447,A08F0105,35.0,18.0,INTERNATIONAL WATERS,2008-07-03,UNABLE TO PERFORM (vi),06:39:00,INCIDENT,,7/3/2008 6:39:00 AM,UNKNOWN,ONTARIO,A08F0105: A flight attendant became ill and was unable to continue duties - Air Canada flight 0085 Boeing 767-300 registration C-GHLT en route from Tel-Aviv to Toronto.,No,Unknown,C-GHLT,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,
133426,A08F0104,4.711,-74.0721,COLOMBIA,2008-07-01,UNABLE TO PERFORM (vi),05:00:00,INCIDENT,,7/1/2008 5:00:00 AM,UNKNOWN,ONTARIO,A08F0104: Approximately 5 hours into the flight a flight attendant became ill and was unable to continue duties - Air Canada flight 0093 Boeing 767-300 registration C-GEOU from Santiago Chile to Toronto/LBPIA.,No,Unknown,C-GEOU,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,2,NONE,AIR TRANSPORT,
133010,A08F0082,-20.0,-164.0,INTERNATIONAL WATERS,2008-05-21,UNABLE TO PERFORM (vi),23:00:00,INCIDENT,,5/21/2008 11:00:00 PM,UNKNOWN,PACIFIC,A08F0082: The Air Canada Boeing 777-200 aircraft operating as ACA34 was en route from Sydney Australia to Vancouver when three flight attendants became ill and one was unable to continue with their duties.,No,Unknown,C-FNNH,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,
132881,A08A0067,53.0,-33.0,INTERNATIONAL WATERS,2008-05-09,EMERGENCY/PRIORITY (xi),10:52:00,INCIDENT,,5/9/2008 10:52:00 AM,UNKNOWN,ATLANTIC,A08A0067: N18119 a Boeing 757-200 operating as Continental Airlines flight COA121 from Barcelona to Newark was in cruise flight on a route 53/30 52/40 52/50 CRONO at FL360.  When at approximately 33:00 W the crew advised they were declaring an emergency due to a left engine bleed valve failure and were in the right turn diverting to Shannon Ireland.  Coordination was completed with Prestwick and the aircraft departed Gander Oceanic airspace at 1358z.  (Engines ROLLS-ROYCE RB211 series).,No,Unknown,N18119,AEROPLANE,BOEING,CONTINENTAL AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1997,2,NONE,AIR TRANSPORT,LEBL
132549,A08A0046,48.0,-50.0,INTERNATIONAL WATERS,2008-04-06,EMERGENCY/PRIORITY (xi),14:37:00,INCIDENT,,4/6/2008 2:37:00 PM,UNKNOWN,ATLANTIC,A08A0046: The Boeing 777-200 aircraft N78003 operating as Continental COA11 was en route from Paris to Houston when the crew advised that they were declaring a medical emergency due to medical problem with one of the flight attendants. The crew originally requested to divert to Gander but later advised that they continue to destination. The aircraft exited Canadian airspace without further incident. ,No,Unknown,N78003,AEROPLANE,BOEING,CONTINENTAL AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1998,2,NONE,AIR TRANSPORT,
132385,A08F0056,30.0,-150.0,INTERNATIONAL WATERS,2008-03-16,UNABLE TO PERFORM (vi),23:15:00,INCIDENT,,3/16/2008 11:15:00 PM,UNKNOWN,PACIFIC,A08F0056:  The Air Canada Boeing 767-200 aircraft C-GDSP operating as ACA57 was en route from Vancouver to Kahului Hawaii.  About one hour before arrival the Service Director became ill with a fever and was unable to continue with their duties.,No,Unknown,C-GDSP,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1988,2,NONE,AIR TRANSPORT,CAM9
132366,A08F0053,-20.38333333,-160.8833333,INTERNATIONAL WATERS,2008-03-15,UNABLE TO PERFORM (vi),14:00:00,INCIDENT,,3/15/2008 2:00:00 PM,UNKNOWN,PACIFIC,A08F0053:  The Air Canada Boeing 777-200 aircraft C-FIUF operating as ACA34 took off from Sydney Australia for Vancouver.  During cruise at the CHOKO intersection the aircraft encountered moderate turbulence which lasted for about 15 minutes.  A flight attendant was injured and was unable to continue with her duties.,No,Unknown,C-FIUF,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2007,2,NONE,AIR TRANSPORT,
