OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
140607,A10F0114,19.43333333,-99.06666667,MEXICO,2010-07-31,EMERGENCY/PRIORITY (xi),00:05:00,INCIDENT,UNKNOWN,7/31/2010 12:05:00 AM,UNKNOWN,ONTARIO,A10F0114: ACA991 an Airbus A319-114 airplane C-FYNS had a nose gear unsafe indication when the landing gear was lowered for  landing at Mexico City after a flight from Toronto. A go-around was conducted. On the second approach the landing gear extended normally followed by a 'gear system disagree' message on the ECAM. An emergency was declared and the flight landed safely without further incident. A fault was found in the nose gear proximity sensor. It was replaced and the airplane was returned to service. ,No,Unknown,C-FYNS,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1997,2,NONE,AIR TRANSPORT,CYYZ
140437,A10F0096,40.41666667,145.0,JAPAN,2010-07-09,EMERGENCY/PRIORITY (xi),06:20:00,INCIDENT,UNKNOWN,7/9/2010 6:20:00 AM,UNKNOWN,PACIFIC,A10F0096:  The Air Canada Boeing 777-300 aircraft C-FITW operating as ACA003 was en route from Vancouver to Narita Japan.  In the vicinity of NODAN a passenger began to act in an emotionally disturbed manner becoming unpredictably violent.  Due to the degree of physical and verbal abuse involved it became necessary to restrain the passenger.  The flight crew declared a MAYDAY with Tokyo ATC.  The aircraft landed at Narita without further event and police met the aircraft.,No,Unknown,C-FITW,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2007,2,NONE,AIR TRANSPORT,CAM9
140096,A10A0048,53.5,-53.83333333,CANADA,2010-05-12,SMOKE OR FIRE (iii),08:46:00,INCIDENT,UNKNOWN,5/12/2010 8:46:00 AM,UNKNOWN,ATLANTIC,A10A0048: An Icelandair Boeing 757-200 (TF-FIH) was en route from Reykjavik to New York when the flight crew received an indication of a main cargo bay fire. The crew declared an emergency requested and received clearance to divert to Goose Bay. Prior to landing the crew advised that there was no visible smoke in the cabin and that the fire indicator had extinguished. ARFF were standing by when the aircraft landed safely at 0647 ADT without further incident.Inspection of the cargo bay did not reveal any indication of smoke or fire.  A test of the system was carried out with no indication of a malfunction. The aircraft was returned to service. ,No,Unknown,TF-FIH,AEROPLANE,BOEING,ICELANDAIR,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1990,2,NONE,AIR TRANSPORT,BIKF
139819,A10F0038,19.4326,-99.1332,MEXICO,2010-03-23,DIFFICULT TO CONTROL (iv),17:00:00,INCIDENT,UNKNOWN,3/23/2010 5:00:00 PM,UNKNOWN,WESTERN,A10F0038: During the takeoff of the Westjet Boeing 737-800 C-GJWS flight WJA2203 from Cancun Mexico (MMUN) the tail skid contacted the runway. Upon arrival at Edmonton Intl (CYEG) maintenance found minor damage to the aircraft. After inspection the aircraft was released for service.  ,No,Unknown,C-GJWS,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2005,2,MINOR,AIR TRANSPORT,
139770,A10P0075,34.0,-150.0,CANADA,2010-03-21,SMOKE OR FIRE (iii),08:49:00,INCIDENT,UNKNOWN,3/21/2010 8:49:00 AM,UNKNOWN,PACIFIC,A10P0075:  The Air Canada Boeing 767-300 aircraft C-FCAF operating as ACA48 was in cruise 857 nm northwest of Honolulu when a fire broke out in a mid-galley oven.  One fire extinguisher was discharged into the oven and the fire was extinguished.  The oven circuit breakers were pulled and left out for the remainder of the flight.  It was determined that paper inside the oven had caught fire.  Maintenance replaced the oven.,No,Unknown,C-FCAF,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1988,2,NONE,AIR TRANSPORT,
139679,A10A0026,54.0,-40.0,CANADA,2010-03-08,ENGINE (i),20:24:00,INCIDENT,UNKNOWN,3/8/2010 8:24:00 PM,UNKNOWN,ATLANTIC,A10A0026: FDX1 a Federal Express Boeing MD-11 was en route from Paris to Memphis when the flight crew advised that they were shutting down the number one engine a General Electric CF6-6 due to the oil temperature being out of range. They did not declare an emergency; however they did request a diversion to St. John's NL. Approximately one hour later the crew advised that they would continue to their original destination. The aircraft exited Canadian airspace without further incident.,No,Unknown,N599FE,AEROPLANE,MCDONNELL DOUGLAS,FEDERAL EXPRESS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1993,3,NONE,AIR TRANSPORT,
139450,A10P0037,47.7,-129.7666667,CANADA,2010-02-10,J. ROC / LOS,02:40:00,INCIDENT,UNKNOWN,2/10/2010 2:40:00 AM,UNKNOWN,PACIFIC,A10P0037:  The China Southern Airlines Boeing 777-200 aircraft operating as CSN328 was northbound on airway B453 cruising at FL320 from Los Angeles to Guangzhou China.  The crew requested FL340 from Oakland ARTCC and were cleared to FL340 with a restriction to cross KANUA at FL340.  The aircraft was then changed over to Vancouver ACC.  The aircraft crossed KANUA at FL320 without contacting Vancouver and proceeded to climb to FL340.  Vancouver ACC was unable to establish contact with CSN328.  After levelling at FL340 CSN328 checked in with Vancouver.  A loss of separation occurred when CSN328 crossed KANUA at FL320 and safety was not assured.,No,Unknown,REG-A10P0037-1,AEROPLANE,BOEING,CHINA SOUTHERN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,0,2,NONE,AIR TRANSPORT,
139000,A09A0117,54.0,-40.0,CANADA,2009-12-22,DEPRESSURIZATION (vii),14:35:00,INCIDENT,UNKNOWN,12/22/2009 2:35:00 PM,UNKNOWN,ATLANTIC,A09A0117: DAL39 a Delta Airlines Boeing 767-300 was en route from Amsterdam to Atlanta at FL330 when the number one automatic control for the pressurization system failed. The crew selected the number two control system without result after which they selected the pressurization system to manual control. The crew had difficulty regulating the cabin pressure in manual and requested descent to FL240. Gander ACC was unable to issue the clearance due to lower traffic and the crew subsequently declared an emergency carried out the NAT contingency procedure and descended to 10 000 feet. The crew requested and received a clearance to divert the flight to Gander and the aircraft landed safely at Gander without further incident.Maintenance inspection revealed that the aircraft potable water supply system had leaked in the area of the pressurization outflow valve and that the valve had frozen. The water supply was deferred the outflow valve was inspected after which it was determined that the pressurization system was operating correctly with the exception of the number two automatic system. The aircraft was returned to service and departed Gander exiting Canadian airspace without further incident.,No,Unknown,N192DN,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,2,NONE,AIR TRANSPORT,EHAM
138699,A09A0110,44.71666667,-53.53333333,CANADA,2009-11-14,ENGINE (i),02:58:00,INCIDENT,UNKNOWN,11/14/2009 2:58:00 AM,UNKNOWN,ATLANTIC,A09A0110: VIR12R a Virgin Airlines Airbus 340-300 was en route from Boston to London when the crew declared a PAN situation due to the loss of power in the number two engine (General Electric CFM56-5C2). The crew then requested and received a clearance to return to Boston and exited Canadian airspace without further incident.,No,Unknown,G-VHOL,AEROPLANE,AIRBUS,VIRGIN ATLANTIC,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,4,NONE,AIR TRANSPORT,
137803,A09A0081,45.0,-40.0,CANADA,2009-08-24,EMERGENCY/PRIORITY (xi),13:45:00,INCIDENT,UNKNOWN,8/24/2009 1:45:00 PM,UNKNOWN,ATLANTIC,A09A0081: BAW5W a British Airways Boeing 747-400 (G-BYGD) was en route from London to Washington when the flight crew declared a PAN PAN PAN due to technical problems. The crew requested and received a clearance to Terceira airport in the Azores Islands and exited Canadian airspace without further incident. The aircraft landed at approximately two hours forty-five minutes after the occurrence. Subsequently Gander received notification from Santa Maria oceanic FIR that the crew reported an unidentified burning smell and requested emergency equipment on standby for landing.,No,Unknown,G-BYGD,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,4,NONE,AIR TRANSPORT,EGLL
137664,A09A0075,48.91666667,-50.08333333,CANADA,2009-08-13,DEPRESSURIZATION (vii),04:15:00,INCIDENT,UNKNOWN,8/13/2009 4:15:00 AM,UNKNOWN,ATLANTIC,A09A0075: The General Electric Capital Corp. Gulfstream G-4 (N407GC) had departed Gander for Athens when just prior to reaching the assigned flight level of 410 the crew declared an emergency due to rapid decompression reportedly caused by a failed door seal. The crew donned oxygen masks and descended to 10000 feet where they cancelled the emergency. The aircraft returned to Gander where it landed without further incident. At 1508 UTC on the same day the aircraft departed Gander for Athens with a flight planned altitude of F390. The aircraft departed Canadian airspace without further incident.,No,Unknown,N407GC,AEROPLANE,GULFSTREAM AEROSPACE,,CORPORATE,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,1994,2,NONE,BUSINESS,CYQX
136925,A09A0040,53.75,-51.18333333,CANADA,2009-06-12,DIFFICULT TO CONTROL (iv),20:03:00,INCIDENT,UNKNOWN,6/12/2009 8:03:00 PM,UNKNOWN,ATLANTIC,A09A0040: The British Airways B777 aircraft registration G-RAES was operating as flight BAW239 from London Heathrow (EGLL) to Boston Logan Int'l (KBOS).  At time 2243 UTC the crew advised Gander ACC that the aircraft had encountered severe turbulence for 30 seconds at time 2233 UTC and position 5345N 05111W.  This resulted in an uncommanded altitude deviation of 300 ft.  No other traffic was affected and the flight continued to destination.,No,Unknown,G-RAES,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,2,NONE,AIR TRANSPORT,EGLL
136783,A09F0090,36.7,28.78333333,TURKEY,2009-06-01,J. ROC / LOS,11:40:00,INCIDENT,UNKNOWN,6/1/2009 11:40:00 AM,UNKNOWN,ONTARIO,A09F0090: The Airbus A320-214 airplane registration C-GTDH operated by Skyservice Airlines as Thomson Airways flight 589 was departing Dalaman Turkey on a flight to Belfast Ireland. The flight took off on runway 19L on a KEKIK 1E SID (192 degree track to 7 DME right turn onto the 7 DME arc). At approximately 5 DME/2500 feet as the flight began the turn to intercept the arc converging traffic was observed converging from the left necessitating an aggressive push-over to avoid collision. Closest proximity was estimated as 150 metres laterally 100 feet vertical. The traffic appeared to be an olive green twin-engine high-wing military airplane. There was no traffic advisory from ATC and they indicated that they were not aware of conflicting traffic. The crew received no TCAS warning and there was no TCAS target on the navigation display. The TCAS functioned normally during the remainder of the flight and it displayed other targets. After the conflict cleared the flight continued to destination without further incident.,No,Unknown,C-GTDH,AEROPLANE,AIRBUS,SKYSERVICE AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2001,2,NONE,AIR TRANSPORT,
136763,A09F0089,19.5,-77.5,JAMAICA,2009-05-01,J. ROC / LOS,20:30:00,INCIDENT,UNKNOWN,5/1/2009 8:30:00 PM,UNKNOWN,ONTARIO,A09F0089: The Boeing 737-700 airplane (WJA 703 C-GWAZ) departed Montego Bay Jamaica on a flight to Toronto. The flight was cleared by Kingston ATC to climb to FL 190. Approximately 10-20 miles south of the MATOS fix (MATOS is on the FIR boundary between Kingston FIR and Havana FIR) the flight was handed over to Havana ATC who cleared it to climb to FL 200. After levelling at FL 200 the crew got a TCAS RA to climb then to 'descend now'. The TCAS showed the conflicting traffic at 12 o'clock southbound above and descending. The crew complied with the TCAS advisory and subsequently got visual contact with the traffic which appeared to be a business jet as it passed on the right side. Havana ATC was advised and indicated that event took place in Kingston airspace.,No,Unknown,C-GWAZ,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2004,2,NONE,AIR TRANSPORT,
136713,A09P0131,48.0,-131.5333333,CANADA,2009-05-25,J. ROC / LOS,09:22:00,INCIDENT,UNKNOWN,5/25/2009 9:22:00 AM,UNKNOWN,PACIFIC,A09P0131:  The United Airlines Boeing 747-400 N128UA operating as UAL896 from Hong Kong to Chicago was assigned FL350 and approaching waypoint ROUKE where radar service was about to resume.  Another United Airlines Boeing 747-400 N173UA operating as UAL882 from Tokyo Narita to Chicago had already passed Rouke at FL360. After the controller identified UAL882 he issued a climb clearance to FL370. However an unidentified aircraft read the clearance back. After the controller had verified that none of the aircraft within his control sector had initiated a climb he reissued the climb clearance to UAL882 after which the aircraft climbed to FL370.  An loss of separation occurred when 4 minutes later UAL896 reached ROUKE and checked in at FL370. Separation was not assured until after UAL896 was radar identified.,No,Unknown,N173UA,AEROPLANE,BOEING,UNITED AIRLINES,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1989,4,NONE,AIR TRANSPORT,
136364,A09F0071,10.83333333,-160.0,INTERNATIONAL WATERS,2009-04-24,EMERGENCY/PRIORITY (xi),10:00:00,INCIDENT,UNKNOWN,4/24/2009 10:00:00 AM,UNKNOWN,PACIFIC,A09F0071: Air Canada Flight 34 a Boeing 777-200 registration C-FIUJ was en route from Sydney Australia to Vancouver BC. While cruising at FL350 in light chop the aircraft suddenly encountered moderate to severe turbulence which resulted in injuries to 17 passengers and 2 cabin crew. The flight diverted to Honolulu HI where the passengers reporting injuries were checked at the airport. Two passengers and two cabin crew were taken to hospital for further observation. The flight then continued to Vancouver. The seat belt sign was illuminated at the time of the turbulence encounter.,Yes,Unknown,C-FIUJ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2007,2,NONE,AIR TRANSPORT,
136239,A09F0063,37.46916667,126.4505556,"KOREA, REPUBLIC OF",2009-04-08,SMOKE OR FIRE (iii),08:30:00,INCIDENT,UNKNOWN,4/8/2009 8:30:00 AM,UNKNOWN,PACIFIC,A09F0063:  The Air Canada Boeing 767-300 aircraft C-FMWU operating as ACA064 took off from Inchon Korea for Vancouver BC.  Soon after take-off smoke was observed coming from one of the aft galley ovens.  Electrical power was removed from the oven and the smoke soon dissipated.  The aircraft continued to Vancouver where it landed without further difficulty.,No,Unknown,C-FMWU,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1995,2,NONE,AIR TRANSPORT,
136132,A09F0052,48.0,-50.0,INTERNATIONAL WATERS,2009-03-28,UNABLE TO PERFORM (vi),04:00:00,INCIDENT,UNKNOWN,3/28/2009 4:00:00 AM,UNKNOWN,ONTARIO,A09F0052: The Airbus A330-300 airplane (flight ACA 858 registration C-GFUR) was en route from Toronto/LBPIA to London/Heathrow. A flight attendant became ill and was unable to continue duties.,No,Unknown,C-GFUR,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2000,2,NONE,AIR TRANSPORT,CYYZ
135577,A09F0018,56.83333333,-177.35,INTERNATIONAL WATERS,2009-01-31,ENGINE (i),01:30:00,INCIDENT,UNKNOWN,1/31/2009 1:30:00 AM,UNKNOWN,PACIFIC,A09F0018: The Air Canada Boeing 777-300 aircraft C-FIVP operating as ACA001 was en route from Vancouver BC to Narita Japan on airway R220. While approaching NANDY intersection the #1 engine (GE90-115B) failed.  The crew completed the QRH checklist secured the engine and declared a MAYDAY. They diverted to Anchorage AK where the aircraft landed without further event. It was determined the #1 engine gearbox had failed.,No,Unknown,C-FIVP,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,0,2,NONE,AIR TRANSPORT,CAM9
135423,A09A0006,48.0,-47.0,CANADA,2009-01-19,EMERGENCY/PRIORITY (xi),03:02:00,INCIDENT,UNKNOWN,1/19/2009 3:02:00 AM,UNKNOWN,ATLANTIC,"A09A0006: The Virgin Atlantic 747-400 aircraft registration G-VTOP was operating as VIR44 from Las Vegas to London at FL390.  When approximately 300NM northeast of St. John's the crew declared \PAN PAN PAN\"" because of fuel cooling and requested descent.  Gander ACC was unable to clear the aircraft as requested due to traffic so VIR44 carried out the prescribed 15NM offset and descended from FL390 to FL345.   Gander subsequently issued a clearance to FL340.  The crew reported reaching FL340 at 0311 NST and cancelled the PAN.  The aircraft proceeded to destination without further incident.""",No,Unknown,G-VTOP,AEROPLANE,BOEING,VIRGIN ATLANTIC,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,4,NONE,AIR TRANSPORT,
